region_id,area_px,perimeter_px,eccentricity,major_axis_length_px,minor_axis_length_px,orientation_rad,bbox,centroid_yx
70,93,51.87005768508881,0.9132233704781192,21.166529919038016,8.624499320243995,1.5020919150247412,"[399, 0, 409, 19]","[403.83870967741933, 8.849462365591398]"
71,251,119.11269837220809,0.994637895825271,59.33396408908278,6.136249658755158,-0.003920194318495885,"[400, 23, 456, 31]","[426.8964143426295, 25.56972111553785]"
72,77,40.04163056034261,0.9253545196769631,17.46553872653175,6.621236476311486,-0.9715419027533317,"[407, 221, 418, 236]","[411.961038961039, 227.84415584415584]"
73,125,57.04163056034261,0.4678186713030253,15.113612508506826,13.357780539547203,1.403624740636996,"[421, 0, 435, 14]","[426.36, 6.776]"
74,62,28.970562748477143,0.7812694905797565,11.426783169155824,7.13252796904707,0.2715711683816138,"[441, 169, 452, 178]","[446.06451612903226, 172.5483870967742]"
75,500,146.71067811865476,0.6497993799649138,35.52717695075426,27.004411823066892,-1.5340629258927676,"[446, 442, 482, 481]","[465.322, 457.784]"
76,315,84.32590180780451,0.6567347920132136,25.006869345440542,18.85822074245893,-0.06562412492884993,"[452, 295, 479, 317]","[464.7650793650794, 306.41269841269843]"
77,75,44.48528137423857,0.9794504827688955,22.343470963930113,4.506338098921313,1.5342493165667157,"[461, 0, 466, 21]","[462.41333333333336, 10.226666666666667]"
78,286,118.87005768508881,0.9923202548975502,61.73381488692194,7.63617887921643,-0.07758368013784704,"[461, 18, 512, 30]","[487.8111888111888, 25.527972027972027]"
79,487,175.9827560572969,0.9150844169579352,65.59673605461477,26.45269286933314,0.32086248117104377,"[461, 95, 512, 128]","[490.09445585215605, 107.52977412731006]"
80,809,216.92388155425118,0.9085657090608826,62.21884901408937,25.991424470344672,-0.035747588233049334,"[461, 126, 512, 158]","[486.3016069221261, 142.03337453646478]"
81,311,132.5269119345812,0.9831350679943005,61.63286079880083,11.271475494951211,-0.11704212372649236,"[461, 174, 512, 188]","[489.90675241157555, 182.83601286173632]"
82,219,106.59797974644665,0.9552823453374193,41.482346891497336,12.266130115876408,1.4759849500114697,"[461, 198, 475, 242]","[464.1506849315069, 222.52511415525115]"
83,290,110.72792206135784,0.9933542686124929,57.613002876782254,6.631078190920414,-0.0205954276778296,"[461, 259, 512, 266]","[485.4793103448276, 261.5344827586207]"
84,326,90.1543289325507,0.7134552217081933,26.43991901327596,18.52647307424516,0.8863227362205344,"[462, 44, 487, 71]","[476.10122699386505, 53.469325153374236]"
85,233,73.35533905932738,0.8835033020046658,27.769932391894177,13.00812864571025,-0.538087523082178,"[469, 228, 491, 248]","[480.3090128755365, 238.75965665236052]"
86,270,119.53910524340094,0.7068709754084417,33.19058921208872,23.47711462703988,-1.1479878512554875,"[469, 276, 498, 310]","[484.2111111111111, 290.31111111111113]"
87,92,44.8700576850888,0.9361447701943479,19.388242579170697,6.817193082558292,0.3296192027727013,"[487, 458, 506, 468]","[497.0108695652174, 461.8804347826087]"
88,111,42.142135623730944,0.7937938425576913,15.709996213360188,9.55461428587909,1.2392501461359,"[490, 0, 501, 15]","[495.8018018018018, 6.72972972972973]"
89,78,39.55634918610404,0.825492861053373,15.211835411186696,8.585750946029886,-0.47591709036718144,"[498, 345, 512, 356]","[503.12820512820514, 349.20512820512823]"
