region_id,area_px,perimeter_px,eccentricity,major_axis_length_px,minor_axis_length_px,orientation_rad,bbox,centroid_yx
17,1241,320.8944443027283,0.8738429790385321,100.05690052385052,48.64848902418519,1.042142755805358,"[59, 187, 138, 264]","[118.6140209508461, 220.9105560032232]"
18,121,57.112698372208094,0.9490766158061764,24.07245977477943,7.5839166974680206,0.031154945297197378,"[66, 220, 91, 230]","[78.6198347107438, 225.04132231404958]"
19,198,101.1543289325507,0.8413719991547725,26.835029202845316,14.50316423856818,1.357840203368602,"[81, 49, 96, 76]","[88.22727272727273, 60.04040404040404]"
20,222,93.84062043356595,0.8909397657041094,35.201767419431306,15.985879311728205,1.042289880412099,"[88, 284, 112, 313]","[102.09909909909909, 294.5990990990991]"
21,157,75.9827560572969,0.39146395439051984,18.64500529078271,17.15701161198931,0.4299193680845845,"[90, 432, 110, 451]","[99.10191082802548, 442.4968152866242]"
22,186,89.84062043356595,0.8960832177496396,32.0039625066127,14.206113996854695,-1.3648735540764616,"[92, 207, 109, 237]","[101.96774193548387, 225.06451612903226]"
23,1934,325.94826817189073,0.8222779884903711,71.2836016963199,40.56650189991511,-1.3747247182413505,"[96, 429, 145, 499]","[124.6034126163392, 466.26473629782834]"
24,5358,1893.6093065034893,0.9154059083817124,320.3439275806033,128.94868658240895,-0.17659594409311172,"[97, 4, 376, 111]","[200.58062709966404, 47.2635311683464]"
25,1575,293.4629867976521,0.7049632802198932,64.39463436975682,45.67149543892186,-1.4138373137453606,"[115, 269, 163, 344]","[133.90603174603174, 303.7968253968254]"
26,162,70.18376618407356,0.9020546201281456,27.598759816544653,11.912229077593462,-0.48215980038220085,"[143, 72, 169, 90]","[156.03086419753086, 80.62345679012346]"
27,303,133.0538238691624,0.9640681568729742,53.66199770862736,14.25557899901274,-0.47396450093662873,"[161, 115, 201, 144]","[179.3927392739274, 126.70627062706271]"
28,812,421.39696961967,0.9995718370329204,226.43668402846754,6.6255180688386055,-0.020364712208356006,"[173, 255, 370, 269]","[269.8768472906404, 263.88300492610836]"
29,847,266.73506473629425,0.8462443233780136,55.58247669608818,29.61406739915818,-0.8110818800673709,"[177, 47, 228, 90]","[200.77213695395514, 67.38488783943329]"
30,245,129.66904755831212,0.9934335499480937,59.7520340979121,6.836265144090017,-0.022978536759253924,"[177, 360, 234, 370]","[205.06938775510204, 363.8448979591837]"
31,8401,2247.8002153624993,0.8838612760689275,356.8309723298536,166.9073753576974,-0.11526165326078554,"[181, 0, 512, 158]","[377.17664563742414, 106.27187239614332]"
32,576,113.88225099390857,0.6726505553404712,32.95768035325224,24.38737470353013,1.525961908484895,"[229, 205, 258, 243]","[241.85763888888889, 221.36805555555554]"
33,134,52.52691193458119,0.7453868190940627,17.50685584986549,11.67063382823023,0.6436539053315586,"[248, 37, 265, 51]","[256.54477611940297, 43.73134328358209]"
34,1235,452.42240225783604,0.6252700870201395,65.4830060189729,51.10348994675293,1.1303927641226856,"[270, 34, 336, 99]","[310.24615384615385, 62.61295546558704]"
35,138,75.31370849898477,0.993794639004998,40.21340132054369,4.472955172803171,-0.01552727853051711,"[271, 184, 308, 189]","[288.7971014492754, 186.36231884057972]"
36,137,70.66904755831213,0.7893308535162771,20.900382948636707,12.832167997530547,0.40023194812727164,"[283, 63, 303, 79]","[292.73722627737226, 70.56204379562044]"
37,571,145.6812408671319,0.7386972795524053,37.27833220245837,25.126987696740812,0.36643646015513864,"[289, 280, 327, 310]","[307.91593695271456, 291.1330998248687]"
38,131,64.76955262170047,0.8468944829020005,24.119416553821264,12.825764469831338,1.0538684842054502,"[310, 430, 328, 450]","[317.0763358778626, 440.5267175572519]"
39,239,127.79898987322332,0.9975400414745811,67.33575661128266,4.720167211357491,-0.009226229221806577,"[314, 102, 376, 107]","[343.8619246861925, 103.67364016736401]"
40,108,53.11269837220809,0.7400089744805582,16.95919178000444,11.406701428925276,-0.5974294117281436,"[325, 449, 343, 465]","[334.00925925925924, 457.44444444444446]"
41,520,182.06601717798213,0.9169697240465526,49.52217689909257,19.757209033273135,-1.527149892450438,"[326, 202, 351, 256]","[336.4846153846154, 225.26346153846154]"
42,718,332.651803615609,0.9943829648247955,143.20551629113362,15.15715169469752,-0.01781503398697902,"[391, 173, 512, 195]","[456.97771587743733, 183.32033426183844]"
43,1713,616.5290039756343,0.6935379635802724,95.26937865964196,68.63397348847691,0.3937592712929877,"[392, 248, 512, 321]","[467.43607705779334, 279.50029188558085]"
44,130,56.8700576850888,0.9026031547170734,22.567658808216137,9.71478198075984,-1.5189214564200766,"[397, 0, 409, 20]","[403.03076923076924, 9.392307692307693]"
45,91,51.31370849898476,0.9853581523547347,26.110584042891084,4.4517827239420225,-0.030793182537771826,"[400, 123, 425, 128]","[411.97802197802196, 124.57142857142857]"
46,219,110.97056274847714,0.9964384350257325,58.79511449410893,4.957807240187575,-0.015577399039814706,"[402, 335, 456, 340]","[427.716894977169, 336.972602739726]"
47,310,126.94722215136417,0.8970012411392541,42.42830780226819,18.75450103038285,-1.5644188731060555,"[403, 198, 424, 244]","[409.83870967741933, 224.08064516129033]"
48,117,64.18376618407356,0.8822094213795317,24.726705443606523,11.642748184124029,0.8685939578899174,"[418, 147, 435, 164]","[427.97435897435895, 153.27350427350427]"
49,143,53.49137802864845,0.7232307296414183,17.701527826331983,12.224789841788523,0.1325226804729601,"[419, 0, 438, 14]","[426.97902097902096, 7.286713286713287]"
50,301,115.60407640085654,0.8815856783975575,36.34848071446417,17.157356610992235,0.1162479289387593,"[439, 0, 479, 22]","[458.7142857142857, 9.365448504983389]"
51,847,243.17871555019022,0.7853228639674246,52.15484729647429,32.2883578627652,-1.1983971173526753,"[452, 40, 495, 89]","[473.56316410861865, 60.01652892561984]"
52,847,223.03657992645927,0.8516033906902596,58.33580334970814,30.578850497386078,1.1055358425502646,"[456, 196, 492, 247]","[470.4663518299882, 225.96694214876032]"
53,232,107.89949493661166,0.9955094208234352,56.827654156781556,5.37944905593806,-0.018596759329179337,"[461, 335, 512, 342]","[487.74568965517244, 338.1896551724138]"
54,2654,368.3919189857867,0.5744737222329024,68.89516886115811,56.392282024488075,-1.097895048539226,"[461, 344, 512, 418]","[485.4600602863602, 380.84853051996987]"
55,477,151.3259018078045,0.9518505979585549,56.71435224586879,17.386481840581496,0.15619929620713063,"[461, 418, 512, 438]","[492.84067085953876, 425.6184486373166]"
56,1020,301.22034611053283,0.6412106669316096,59.660711102499334,45.78153525383534,0.23859393926109676,"[461, 437, 507, 484]","[480.1372549019608, 461.0470588235294]"
57,325,141.18376618407356,0.9783598948839334,60.70484582003845,12.560464290627516,-0.15116491767722606,"[461, 492, 512, 512]","[483.3169230769231, 500.6553846153846]"
58,185,65.52691193458118,0.763370825102694,21.523080691846896,13.903060228832699,0.12333861654015245,"[482, 0, 504, 16]","[494.36756756756756, 7.513513513513513]"
59,104,56.52691193458119,0.9196342140975489,21.30634423355647,8.368618657904761,-1.3416640776083069,"[502, 36, 512, 55]","[507.0192307692308, 44.5]"
