region_id,area_px,perimeter_px,eccentricity,major_axis_length,minor_axis_length,orientation_rad,bbox,centroid_yx
32,38,21.31370849898476,0.6920455313083504,8.284186555067906,5.979971969431056,-0.2465254486024056,"[79, 171, 87, 178]","[82.13157894736842, 173.89473684210526]"
33,35,18.485281374238568,0.7356652393649366,8.531783772897429,5.778963640183673,-0.520931365522601,"[84, 200, 92, 207]","[87.65714285714286, 202.4]"
34,160,77.39087296526012,0.7627967783540064,21.57487222479388,13.95113842967009,1.3357861922691994,"[85, 159, 102, 181]","[93.70625, 169.475]"
35,196,71.84062043356595,0.911107532116088,27.252235174726163,11.232519258542935,0.25785957113822355,"[86, 8, 111, 24]","[96.75, 16.352040816326532]"
36,349,131.88225099390857,0.980771409813075,55.20384146209613,10.77358397585054,-1.4356792456916088,"[97, 38, 113, 92]","[102.72206303724928, 62.383954154727796]"
37,111,62.42640687119285,0.7795521679745333,19.223694336658376,12.040516868768186,0.37115266060207186,"[98, 124, 117, 139]","[105.21621621621621, 130.8918918918919]"
38,61,31.556349186104047,0.9047128659189136,13.83326100090016,5.893271663342814,-1.5551181009421273,"[105, 161, 112, 175]","[108.39344262295081, 168.0983606557377]"
39,35,22.14213562373095,0.9081405044890577,10.422149274526667,4.3633946260622105,-0.5448364980333245,"[106, 89, 115, 96]","[109.97142857142858, 92.14285714285714]"
40,76,42.87005768508881,0.9144362129924802,17.418470569510184,7.0497784428944925,1.5448749405708948,"[112, 434, 120, 451]","[116.03947368421052, 441.5921052631579]"
41,116,46.2842712474619,0.7471556478170156,15.723863024273511,10.450851547236434,0.05790259470807239,"[134, 172, 150, 183]","[142.08620689655172, 176.81896551724137]"
42,1007,489.9827560572969,0.9998225454645568,270.177258607364,5.089651809899333,-0.020854351683497318,"[134, 183, 371, 192]","[252.77954319761668, 187.1906653426018]"
43,204,84.66904755831214,0.7197567631551154,24.0343113571792,16.685251847669356,0.12925114645002916,"[136, 79, 160, 98]","[145.1078431372549, 90.01470588235294]"
44,54,28.970562748477143,0.7518051458295395,10.795178172476069,7.11818219767211,-0.3031279598871908,"[136, 159, 146, 167]","[140.16666666666666, 162.14814814814815]"
45,44,30.384776310850235,0.9345794187318722,14.707714594517887,5.23233659871368,1.292750862601623,"[136, 305, 144, 317]","[139.11363636363637, 310.77272727272725]"
46,74,44.11269837220809,0.8912982835410675,15.9991105970086,7.254275678498961,0.7927480392003076,"[139, 244, 151, 258]","[145.17567567567568, 250.21621621621622]"
47,76,37.21320343559643,0.8736597787354782,15.030918030942415,7.3131029971045205,1.5690614776052574,"[140, 117, 149, 133]","[144.80263157894737, 123.89473684210526]"
48,109,65.46194077712559,0.8525412560163149,22.122911375456283,11.562759403219546,-0.8244347915481361,"[140, 201, 156, 220]","[146.0, 207.30275229357798]"
